uid,function,hierarchy,region,operation
resp2264,biztonság,TL,országos szintű,Társaságirányítás
resp2265,hálózat,TL,nyugati régió,Végrehajtás
resp2266,logisztika,E,országos szintű,Végrehajtás
resp2267,üzlet,E,országos szintű,Végrehajtás
resp2268,hálózat,TL,keleti régió,Végrehajtás
resp2269,gazdálkodás,E,keleti régió,Szolgáltatás
resp2270,HR,E,központi régió,Szolgáltatás
resp2271,hálózat,TL,központi régió,Végrehajtás
resp2272,logisztika,E,nyugati régió,Végrehajtás
resp2273,üzlet,E,országos szintű,Végrehajtás
resp2274,üzlet,E,keleti régió,Végrehajtás
resp2275,logisztika,E,keleti régió,Végrehajtás
resp2276,gazdálkodás,E,országos szintű,Szolgáltatás
resp2277,üzlet,E,országos szintű,Végrehajtás
resp2278,üzlet,E,országos szintű,Szolgáltatás
resp2279,üzlet,E,országos szintű,Üzleti irányítás
resp2280,gazdálkodás,E,nyugati régió,Végrehajtás
resp2281,hálózat,E,keleti régió,Üzleti irányítás
resp2282,logisztika,E,keleti régió,Végrehajtás
resp2283,ellenőrzés,TM,országos szintű,Társaságirányítás
resp2284,hálózat,MM,nyugati régió,Végrehajtás
resp2285,IT,E,országos szintű,Szolgáltatás
resp2286,HR,E,nyugati régió,Végrehajtás
resp2287,IT,E,nyugati régió,Szolgáltatás
resp2288,IT,E,országos szintű,Szolgáltatás
resp2289,logisztika,E,országos szintű,Végrehajtás
resp2290,törzskari,E,országos szintű,Társaságirányítás
resp2291,hálózat,TL,keleti régió,Végrehajtás
resp2292,logisztika,E,országos szintű,Végrehajtás
resp2293,gazdálkodás,E,országos szintű,Szolgáltatás
resp2294,törzskari,E,országos szintű,Társaságirányítás
resp2295,gazdálkodás,E,országos szintű,Szolgáltatás
resp2296,hálózat,TL,nyugati régió,Végrehajtás
resp2297,üzlet,E,országos szintű,Üzleti irányítás
resp2298,logisztika,E,központi régió,Végrehajtás
resp2299,IT,E,nyugati régió,Szolgáltatás
resp2300,HR,MM,nyugati régió,Szolgáltatás
resp2301,hálózat,TL,nyugati régió,Végrehajtás
resp2302,üzlet,TL,országos szintű,Üzleti irányítás
resp2303,üzlet,MM,országos szintű,Végrehajtás
resp2304,IT,E,országos szintű,Szolgáltatás
resp2305,üzlet,E,országos szintű,Üzleti irányítás
resp2306,üzlet,E,központi régió,Végrehajtás
resp2307,üzlet,E,keleti régió,Végrehajtás
resp2308,logisztika,E,központi régió,Végrehajtás
resp2309,logisztika,E,országos szintű,Végrehajtás
resp2310,hálózat,E,keleti régió,Üzleti irányítás
resp2311,logisztika,E,országos szintű,Végrehajtás
resp2312,IT,E,országos szintű,Szolgáltatás
resp2313,üzlet,E,nyugati régió,Végrehajtás
resp2314,üzlet,E,országos szintű,Üzleti irányítás
resp2315,üzlet,E,országos szintű,Végrehajtás
resp2316,üzlet,E,országos szintű,Végrehajtás
resp2317,üzlet,E,országos szintű,Végrehajtás
resp2318,logisztika,E,országos szintű,Végrehajtás
resp2319,gazdálkodás,E,központi régió,Szolgáltatás
resp2320,üzlet,E,országos szintű,Végrehajtás
resp2321,logisztika,E,országos szintű,Végrehajtás
resp2322,gazdálkodás,TL,országos szintű,Szolgáltatás
resp2323,logisztika,E,országos szintű,Végrehajtás
resp2324,hálózat,TL,nyugati régió,Végrehajtás
resp2325,hálózat,TL,központi régió,Végrehajtás
resp2326,gazdálkodás,E,országos szintű,Társaságirányítás
resp2327,üzlet,E,országos szintű,Végrehajtás
resp2328,üzlet,E,országos szintű,Üzleti irányítás
resp2329,üzlet,E,központi régió,Végrehajtás
resp2330,üzlet,E,országos szintű,Végrehajtás
resp2331,gazdálkodás,E,országos szintű,Társaságirányítás
resp2332,logisztika,E,országos szintű,Végrehajtás
resp2333,logisztika,TM,országos szintű,Üzleti irányítás
resp2334,hálózat,TL,központi régió,Végrehajtás
resp2335,HR,E,nyugati régió,Szolgáltatás
resp2336,HR,E,nyugati régió,Szolgáltatás
resp2337,logisztika,E,keleti régió,Végrehajtás
resp2338,gazdálkodás,E,országos szintű,Szolgáltatás
resp2339,ellenőrzés,MM,országos szintű,Társaságirányítás
resp2340,üzlet,E,keleti régió,Végrehajtás
resp2341,IT,E,központi régió,Szolgáltatás
resp2342,hálózat,TL,központi régió,Végrehajtás
resp2343,üzlet,TL,országos szintű,Végrehajtás
resp2344,gazdálkodás,E,országos szintű,Társaságirányítás
resp2345,hálózat,TL,központi régió,Végrehajtás
resp2346,IT,E,országos szintű,Szolgáltatás
resp2347,IT,E,keleti régió,Szolgáltatás
resp2348,gazdálkodás,E,keleti régió,Szolgáltatás
resp2349,hálózat,TL,keleti régió,Végrehajtás
resp2350,hálózat,E,országos szintű,Üzleti irányítás
resp2351,logisztika,E,keleti régió,Végrehajtás
resp2352,logisztika,E,keleti régió,Végrehajtás
resp2353,törzskari,E,országos szintű,Társaságirányítás
resp2354,hálózat,TL,keleti régió,Végrehajtás
resp2355,logisztika,E,keleti régió,Végrehajtás
resp2356,biztonság,E,országos szintű,Szolgáltatás
resp2357,HR,E,keleti régió,Végrehajtás
resp2358,IT,E,országos szintű,Szolgáltatás
resp2359,logisztika,E,keleti régió,Végrehajtás
resp2360,logisztika,E,országos szintű,Végrehajtás
resp2361,gazdálkodás,E,országos szintű,Társaságirányítás
resp2362,üzlet,E,országos szintű,Szolgáltatás
resp2363,hálózat,TL,keleti régió,Végrehajtás
resp2364,hálózat,E,keleti régió,Üzleti irányítás
resp2365,hálózat,TL,központi régió,Végrehajtás
resp2366,hálózat,TL,központi régió,Végrehajtás
resp2367,gazdálkodás,E,nyugati régió,Végrehajtás
resp2368,HR,E,központi régió,Szolgáltatás
resp2369,üzlet,E,országos szintű,Üzleti irányítás
resp2370,gazdálkodás,E,központi régió,Végrehajtás
resp2371,üzlet,E,országos szintű,Végrehajtás
resp2372,IT,E,országos szintű,Szolgáltatás
resp2373,HR,TL,központi régió,Szolgáltatás
resp2374,hálózat,E,nyugati régió,Üzleti irányítás
resp2375,HR,E,központi régió,Végrehajtás
resp2376,hálózat,E,keleti régió,Üzleti irányítás
resp2377,HR,E,országos szintű,Szolgáltatás
resp2378,gazdálkodás,TL,országos szintű,Társaságirányítás
resp2379,üzlet,E,országos szintű,Végrehajtás
resp2380,hálózat,TL,keleti régió,Végrehajtás
resp2381,üzlet,E,országos szintű,Szolgáltatás
resp2382,hálózat,TL,keleti régió,Végrehajtás
resp2383,gazdálkodás,E,országos szintű,Társaságirányítás
resp2384,logisztika,E,országos szintű,Végrehajtás
resp2385,logisztika,E,országos szintű,Végrehajtás
resp2386,hálózat,E,központi régió,Üzleti irányítás
resp2387,logisztika,E,országos szintű,Végrehajtás
resp2388,gazdálkodás,E,országos szintű,Szolgáltatás
resp2389,hálózat,TL,keleti régió,Végrehajtás
resp2390,hálózat,TL,központi régió,Végrehajtás
resp2391,logisztika,E,országos szintű,Végrehajtás
resp2392,hálózat,TL,központi régió,Végrehajtás
resp2393,logisztika,E,országos szintű,Végrehajtás
resp2394,üzlet,E,országos szintű,Szolgáltatás
resp2395,logisztika,E,országos szintű,Végrehajtás
resp2396,IT,E,országos szintű,Szolgáltatás
resp2397,HR,E,országos szintű,Szolgáltatás
resp2398,üzlet,E,országos szintű,Szolgáltatás
resp2399,hálózat,TL,nyugati régió,Végrehajtás
resp2400,IT,E,nyugati régió,Szolgáltatás
resp2401,IT,E,központi régió,Szolgáltatás
resp2402,logisztika,E,országos szintű,Végrehajtás
resp2403,üzlet,E,országos szintű,Üzleti irányítás
resp2404,logisztika,E,országos szintű,Végrehajtás
resp2405,hálózat,TL,keleti régió,Végrehajtás
resp2406,hálózat,TL,keleti régió,Végrehajtás
resp2407,gazdálkodás,E,országos szintű,Szolgáltatás
resp2408,hálózat,TL,keleti régió,Végrehajtás
resp2409,hálózat,TL,központi régió,Végrehajtás
resp2410,hálózat,TL,keleti régió,Végrehajtás
resp2411,üzlet,E,keleti régió,Végrehajtás
resp2412,hálózat,TL,központi régió,Végrehajtás
resp2413,üzlet,E,országos szintű,Üzleti irányítás
resp2414,gazdálkodás,E,országos szintű,Szolgáltatás
resp2415,hálózat,TL,központi régió,Végrehajtás
resp2416,HR,E,keleti régió,Szolgáltatás
resp2417,HR,E,országos szintű,Társaságirányítás
resp2418,IT,E,központi régió,Szolgáltatás
resp2419,IT,E,központi régió,Szolgáltatás
resp2420,logisztika,TL,keleti régió,Végrehajtás
resp2421,logisztika,E,országos szintű,Végrehajtás
resp2422,hálózat,TL,központi régió,Végrehajtás
resp2423,logisztika,E,keleti régió,Végrehajtás
resp2424,hálózat,TL,központi régió,Végrehajtás
resp2425,gazdálkodás,E,országos szintű,Társaságirányítás
resp2426,logisztika,E,országos szintű,Végrehajtás
resp2427,IT,E,nyugati régió,Szolgáltatás
resp2428,hálózat,MM,keleti régió,Végrehajtás
resp2429,üzlet,E,keleti régió,Végrehajtás
resp2430,hálózat,TL,központi régió,Végrehajtás
resp2431,logisztika,E,nyugati régió,Végrehajtás
resp2432,törzskari,E,országos szintű,Társaságirányítás
resp2433,logisztika,E,országos szintű,Végrehajtás
resp2434,törzskari,E,országos szintű,Társaságirányítás
resp2435,hálózat,E,központi régió,Üzleti irányítás
resp2436,IT,E,országos szintű,Szolgáltatás
resp2437,hálózat,TL,nyugati régió,Végrehajtás
resp2438,HR,E,központi régió,Szolgáltatás
resp2439,hálózat,E,nyugati régió,Üzleti irányítás
resp2440,üzlet,E,országos szintű,Végrehajtás
resp2441,hálózat,E,központi régió,Üzleti irányítás
resp2442,logisztika,E,országos szintű,Végrehajtás
resp2443,hálózat,TL,központi régió,Végrehajtás
resp2444,üzlet,E,országos szintű,Üzleti irányítás
resp2445,HR,E,keleti régió,Végrehajtás
resp2446,logisztika,E,keleti régió,Végrehajtás
resp2447,logisztika,TL,országos szintű,Végrehajtás
resp2448,üzlet,E,országos szintű,Végrehajtás
resp2449,HR,E,keleti régió,Végrehajtás
resp2450,IT,E,országos szintű,Szolgáltatás
resp2451,üzlet,E,országos szintű,Üzleti irányítás
resp2452,üzlet,E,nyugati régió,Végrehajtás
resp2453,logisztika,E,országos szintű,Végrehajtás
resp2454,hálózat,TL,nyugati régió,Végrehajtás
resp2455,logisztika,E,központi régió,Végrehajtás
resp2456,hálózat,TL,központi régió,Végrehajtás
resp2457,üzlet,E,országos szintű,Üzleti irányítás
resp2458,üzlet,E,központi régió,Végrehajtás
resp2459,hálózat,TL,keleti régió,Végrehajtás
resp2460,hálózat,E,központi régió,Üzleti irányítás
resp2461,HR,TM,országos szintű,Szolgáltatás
resp2462,üzlet,E,országos szintű,Üzleti irányítás
resp2463,üzlet,E,nyugati régió,Végrehajtás
resp2464,hálózat,TL,keleti régió,Végrehajtás
resp2465,HR,E,nyugati régió,Végrehajtás
resp2466,IT,E,nyugati régió,Szolgáltatás
resp2467,gazdálkodás,E,országos szintű,Szolgáltatás
resp2468,hálózat,E,keleti régió,Üzleti irányítás
resp2469,logisztika,E,országos szintű,Végrehajtás
resp2470,üzlet,E,országos szintű,Végrehajtás
resp2471,IT,E,keleti régió,Szolgáltatás
resp2472,hálózat,TL,keleti régió,Végrehajtás
resp2473,üzlet,E,országos szintű,Üzleti irányítás
resp2474,törzskari,E,országos szintű,Társaságirányítás
resp2475,HR,TL,országos szintű,Társaságirányítás
resp2476,gazdálkodás,E,országos szintű,Szolgáltatás
resp2477,üzlet,E,országos szintű,Üzleti irányítás
resp2478,hálózat,TL,központi régió,Végrehajtás
resp2479,ellenőrzés,E,keleti régió,Üzleti irányítás
resp2480,logisztika,TL,keleti régió,Végrehajtás
resp2481,gazdálkodás,E,központi régió,Végrehajtás
resp2482,logisztika,E,országos szintű,Végrehajtás
resp2483,gazdálkodás,E,nyugati régió,Szolgáltatás
resp2484,hálózat,MM,központi régió,Végrehajtás
resp2485,logisztika,E,országos szintű,Végrehajtás
resp2486,üzlet,E,országos szintű,Végrehajtás
resp2487,logisztika,E,országos szintű,Végrehajtás
resp2488,hálózat,TL,nyugati régió,Végrehajtás
resp2489,IT,E,országos szintű,Szolgáltatás
resp2490,IT,E,országos szintű,Szolgáltatás
resp2491,logisztika,E,országos szintű,Üzleti irányítás
resp2492,törzskari,E,országos szintű,Társaságirányítás
resp2493,üzlet,E,országos szintű,Üzleti irányítás
resp2494,gazdálkodás,E,országos szintű,Szolgáltatás
resp2495,üzlet,E,központi régió,Végrehajtás
resp2496,logisztika,E,központi régió,Végrehajtás
resp2497,ellenőrzés,E,országos szintű,Társaságirányítás
resp2498,üzlet,E,országos szintű,Üzleti irányítás
resp2499,logisztika,E,központi régió,Végrehajtás
resp2500,hálózat,TL,keleti régió,Végrehajtás
resp2501,ellenőrzés,E,központi régió,Üzleti irányítás
resp2502,hálózat,TL,keleti régió,Végrehajtás
resp2503,logisztika,MM,keleti régió,Végrehajtás
resp2504,biztonság,E,országos szintű,Társaságirányítás
resp2505,ellenőrzés,E,országos szintű,Társaságirányítás
resp2506,logisztika,E,országos szintű,Végrehajtás
resp2507,biztonság,E,keleti régió,Szolgáltatás
resp2508,logisztika,E,országos szintű,Végrehajtás
resp2509,hálózat,TL,keleti régió,Végrehajtás
resp2510,hálózat,TL,központi régió,Végrehajtás
resp2511,hálózat,MM,nyugati régió,Végrehajtás
resp2512,hálózat,TL,központi régió,Végrehajtás
resp2513,hálózat,TL,keleti régió,Végrehajtás
resp2514,IT,E,központi régió,Szolgáltatás
resp2515,üzlet,E,országos szintű,Végrehajtás
resp2516,hálózat,TL,keleti régió,Végrehajtás
resp2517,HR,E,központi régió,Végrehajtás
resp2518,logisztika,E,országos szintű,Végrehajtás
resp2519,logisztika,E,országos szintű,Végrehajtás
resp2520,üzlet,E,nyugati régió,Végrehajtás
resp2521,üzlet,E,országos szintű,Végrehajtás
resp2522,IT,E,országos szintű,Szolgáltatás
resp2523,hálózat,TL,központi régió,Végrehajtás
resp2524,logisztika,E,országos szintű,Végrehajtás
resp2525,HR,E,keleti régió,Szolgáltatás
resp2526,üzlet,E,országos szintű,Üzleti irányítás
resp2527,hálózat,TL,nyugati régió,Végrehajtás
resp2528,logisztika,E,keleti régió,Végrehajtás
resp2529,gazdálkodás,E,országos szintű,Szolgáltatás
resp2530,hálózat,E,keleti régió,Üzleti irányítás
resp2531,IT,E,nyugati régió,Szolgáltatás
resp2532,IT,TL,országos szintű,Szolgáltatás
resp2533,logisztika,E,országos szintű,Szolgáltatás
resp2534,gazdálkodás,E,nyugati régió,Végrehajtás
resp2535,gazdálkodás,E,országos szintű,Társaságirányítás
resp2536,HR,E,keleti régió,Végrehajtás
resp2537,logisztika,E,országos szintű,Végrehajtás
resp2538,hálózat,TL,központi régió,Végrehajtás
resp2539,logisztika,E,országos szintű,Végrehajtás
resp2540,hálózat,TL,központi régió,Végrehajtás
resp2541,hálózat,E,keleti régió,Üzleti irányítás
resp2542,HR,E,keleti régió,Végrehajtás
resp2543,ellenőrzés,TL,központi régió,Üzleti irányítás
resp2544,hálózat,TL,központi régió,Végrehajtás
resp2545,hálózat,MM,keleti régió,Végrehajtás
resp2546,HR,E,központi régió,Szolgáltatás
resp2547,gazdálkodás,E,országos szintű,Társaságirányítás
resp2548,HR,E,nyugati régió,Szolgáltatás
resp2549,üzlet,E,országos szintű,Üzleti irányítás
resp2550,hálózat,TL,központi régió,Végrehajtás
resp2551,üzlet,E,országos szintű,Végrehajtás
resp2552,hálózat,E,nyugati régió,Üzleti irányítás
resp2553,hálózat,MM,központi régió,Végrehajtás
resp2554,logisztika,E,országos szintű,Végrehajtás
resp2555,hálózat,MM,központi régió,Végrehajtás
resp2556,hálózat,TL,központi régió,Végrehajtás
resp2557,HR,E,központi régió,Végrehajtás
resp2558,logisztika,MM,keleti régió,Végrehajtás
resp2559,HR,E,országos szintű,Társaságirányítás
resp2560,IT,E,országos szintű,Szolgáltatás
resp2561,IT,E,országos szintű,Szolgáltatás
resp2562,logisztika,TL,országos szintű,Végrehajtás
resp2563,gazdálkodás,E,országos szintű,Szolgáltatás
resp2564,logisztika,E,országos szintű,Végrehajtás
resp2565,hálózat,TL,központi régió,Végrehajtás
resp2566,gazdálkodás,E,országos szintű,Társaságirányítás
resp2567,hálózat,MM,nyugati régió,Végrehajtás
resp2568,logisztika,E,országos szintű,Végrehajtás
resp2569,logisztika,E,keleti régió,Végrehajtás
resp2570,hálózat,TL,központi régió,Végrehajtás
resp2571,ellenőrzés,E,országos szintű,Társaságirányítás
resp2572,üzlet,E,országos szintű,Szolgáltatás
resp2573,hálózat,TL,központi régió,Végrehajtás
resp2574,hálózat,TL,nyugati régió,Végrehajtás
resp2575,üzlet,E,országos szintű,Üzleti irányítás
resp2576,hálózat,MM,keleti régió,Végrehajtás
resp2577,hálózat,E,nyugati régió,Üzleti irányítás
resp2578,üzlet,E,országos szintű,Üzleti irányítás
resp2579,ellenőrzés,E,országos szintű,Társaságirányítás
resp2580,HR,E,keleti régió,Szolgáltatás
resp2581,HR,E,keleti régió,Szolgáltatás
resp2582,IT,E,országos szintű,Szolgáltatás
resp2583,logisztika,E,országos szintű,Végrehajtás
resp2584,IT,TL,országos szintű,Szolgáltatás
resp2585,HR,E,országos szintű,Szolgáltatás
resp2586,logisztika,E,országos szintű,Végrehajtás
resp2587,hálózat,TL,központi régió,Végrehajtás
resp2588,logisztika,E,országos szintű,Végrehajtás
resp2589,gazdálkodás,E,országos szintű,Szolgáltatás
