,src,dst,weight
15244,resp680,resp2486,6
15245,resp680,resp3867,3
15246,resp680,resp4594,3
15247,resp680,resp4800,1
15248,resp681,resp1555,1
15249,resp681,resp1613,1
15250,resp681,resp1802,2
15251,resp681,resp3198,1
15252,resp681,resp5965,1
15253,resp681,resp5977,6
15254,resp682,resp2046,3
15255,resp682,resp2545,6
15256,resp682,resp260,2
15257,resp682,resp3456,6
15258,resp682,resp7,1
15259,resp688,resp1181,2
15260,resp688,resp1187,1
15261,resp688,resp1210,1
15262,resp688,resp2696,1
15263,resp688,resp3079,2
15264,resp688,resp3259,2
15265,resp688,resp3427,1
15266,resp688,resp3477,2
15267,resp688,resp460,2
15268,resp688,resp6108,1
15269,resp688,resp6220,2
15270,resp689,resp195,3
15271,resp689,resp2461,3
15272,resp689,resp2475,1
15273,resp689,resp3447,1
15274,resp689,resp4571,1
15275,resp689,resp5580,1
15276,resp689,resp5850,2
15277,resp689,resp6009,6
15278,resp689,resp6113,1
15279,resp690,resp1306,3
15280,resp690,resp2048,3
15281,resp690,resp2837,2
15282,resp690,resp380,3
15283,resp690,resp4547,1
15284,resp690,resp4789,4
15285,resp690,resp853,2
15286,resp692,resp1667,2
15287,resp692,resp1716,5
15288,resp692,resp1771,2
15289,resp692,resp227,2
15290,resp692,resp415,4
15291,resp692,resp4915,1
15292,resp692,resp5657,3
15293,resp692,resp5726,2
15294,resp692,resp6114,2
15295,resp692,resp930,1
15296,resp695,resp1449,2
15297,resp695,resp1997,1
15298,resp695,resp2688,4
15299,resp695,resp2950,2
15300,resp695,resp3581,3
15301,resp695,resp4229,2
15302,resp695,resp4807,1
15303,resp695,resp5584,3
15304,resp695,resp916,6
15305,resp698,resp2816,3
15306,resp698,resp2885,1
15307,resp698,resp346,2
15308,resp698,resp3834,3
15309,resp698,resp399,3
15310,resp698,resp5298,4
15311,resp698,resp5965,5
15312,resp698,resp5977,3
15313,resp699,resp1376,2
15314,resp699,resp2339,1
15315,resp699,resp2543,2
15316,resp699,resp4275,1
15317,resp699,resp96,2
15318,resp70,resp1944,6
15319,resp70,resp3254,1
15320,resp70,resp3428,1
15321,resp700,resp1161,2
15322,resp700,resp1224,4
15323,resp700,resp1385,5
15324,resp700,resp1723,2
15325,resp700,resp3182,1
15326,resp700,resp3259,1
15327,resp700,resp3711,4
15328,resp700,resp4426,2
15329,resp700,resp868,2
15330,resp700,resp925,1
15331,resp709,resp1640,1
15332,resp709,resp1859,6
15333,resp709,resp2006,6
15334,resp709,resp4407,5
15335,resp709,resp553,6
15336,resp71,resp1332,6
15337,resp71,resp4576,2
15338,resp71,resp5408,3
15339,resp71,resp947,2
15340,resp715,resp4935,4
15341,resp715,resp5209,1
15342,resp716,resp2473,1
15343,resp716,resp2903,4
15344,resp716,resp3221,1
15345,resp716,resp4298,4
15346,resp717,resp3967,3
15347,resp717,resp4442,3
15348,resp718,resp3458,6
15349,resp719,resp1016,4
15350,resp719,resp2454,1
15351,resp719,resp345,1
15352,resp719,resp3844,2
15353,resp719,resp3845,1
15354,resp719,resp4447,1
15355,resp719,resp4880,1
15356,resp719,resp5481,3
15357,resp719,resp5720,1
15358,resp719,resp5731,3
15359,resp719,resp6220,1
15360,resp719,resp6252,2
15361,resp720,resp1878,1
15362,resp721,resp4915,6
15363,resp723,resp1594,6
15364,resp723,resp1694,5
15365,resp723,resp4101,3
15366,resp723,resp4149,1
15367,resp723,resp445,1
15368,resp725,resp1376,2
15369,resp725,resp413,5
15370,resp725,resp96,5
15371,resp73,resp3368,3
15372,resp73,resp6034,1
15373,resp73,resp6224,1
15374,resp730,resp215,2
15375,resp730,resp2979,4
15376,resp730,resp3809,3
15377,resp730,resp4817,1
15378,resp738,resp4561,1
15379,resp738,resp4778,2
15380,resp738,resp4812,1
15381,resp738,resp6197,1
15382,resp738,resp6257,1
15383,resp742,resp1038,1
15384,resp742,resp2125,1
15385,resp742,resp2343,1
15386,resp742,resp3752,6
15387,resp742,resp4649,1
15388,resp742,resp5637,1
15389,resp743,resp1379,4
15390,resp743,resp415,1
15391,resp743,resp4181,1
15392,resp743,resp5018,1
15393,resp743,resp5909,5
15394,resp743,resp5925,2
15395,resp743,resp807,1
15396,resp743,resp867,6
15397,resp743,resp870,3
15398,resp745,resp3170,2
15399,resp745,resp3399,2
15400,resp745,resp4356,1
15401,resp745,resp436,1
15402,resp745,resp5429,1
15403,resp745,resp5727,5
15404,resp745,resp6071,2
15405,resp747,resp1534,1
15406,resp747,resp3626,3
15407,resp747,resp3940,3
15408,resp747,resp4100,1
15409,resp747,resp5484,1
15410,resp747,resp5846,1
15411,resp747,resp5913,3
15412,resp748,resp1124,4
15413,resp748,resp19,1
15414,resp748,resp2910,1
15415,resp748,resp3388,1
15416,resp748,resp3806,1
15417,resp749,resp2373,4
15418,resp749,resp2461,2
15419,resp749,resp2601,3
15420,resp749,resp3283,3
15421,resp749,resp4790,3
15422,resp749,resp817,1
15423,resp75,resp3315,3
15424,resp75,resp3779,3
15425,resp75,resp5202,3
15426,resp75,resp5210,6
15427,resp75,resp769,1
15428,resp753,resp18,1
15429,resp753,resp2469,1
15430,resp753,resp2562,3
15431,resp753,resp2639,1
15432,resp753,resp2927,1
15433,resp753,resp3032,1
15434,resp753,resp351,1
15435,resp753,resp3549,1
15436,resp753,resp3676,1
15437,resp753,resp4086,2
15438,resp753,resp4809,1
15439,resp753,resp4829,1
15440,resp753,resp5022,1
15441,resp753,resp6234,1
15442,resp754,resp2558,4
15443,resp754,resp4330,2
15444,resp754,resp6212,6
15445,resp754,resp828,2
15446,resp755,resp5838,1
15447,resp755,resp6144,6
15448,resp755,resp965,2
15449,resp756,resp2983,3
15450,resp756,resp5410,5
15451,resp759,resp1176,2
15452,resp759,resp1177,1
15453,resp759,resp4541,2
15454,resp759,resp4936,1
15455,resp761,resp2498,2
15456,resp761,resp2903,3
15457,resp761,resp331,1
15458,resp762,resp5787,5
15459,resp763,resp4005,1
15460,resp763,resp4590,1
15461,resp763,resp5270,1
15462,resp763,resp647,1
15463,resp764,resp1212,4
15464,resp764,resp1371,6
15465,resp764,resp1661,3
15466,resp766,resp1188,2
15467,resp766,resp2119,3
15468,resp766,resp2563,2
15469,resp766,resp3159,4
15470,resp766,resp345,1
15471,resp766,resp3526,1
15472,resp766,resp5523,5
15473,resp766,resp5731,2
15474,resp766,resp5826,1
15475,resp77,resp1667,6
15476,resp77,resp1716,6
15477,resp77,resp3423,6
15478,resp77,resp5726,2
15479,resp77,resp78,4
15480,resp772,resp144,6
15481,resp772,resp2056,6
15482,resp772,resp222,3
15483,resp772,resp4985,1
15484,resp772,resp558,1
15485,resp772,resp6202,5
15486,resp772,resp767,2
15487,resp776,resp1853,2
15488,resp776,resp2605,1
15489,resp776,resp2700,2
15490,resp776,resp3955,5
15491,resp776,resp813,1
15492,resp78,resp1494,3
15493,resp78,resp2318,1
15494,resp78,resp2384,4
15495,resp78,resp3084,1
15496,resp78,resp3423,1
15497,resp78,resp3643,2
15498,resp78,resp5520,1
15499,resp78,resp77,1
15500,resp78,resp771,1
15501,resp784,resp4223,3
15502,resp784,resp4417,6
15503,resp784,resp4915,6
15504,resp784,resp737,6
15505,resp786,resp1209,1
15506,resp786,resp1785,1
15507,resp786,resp1998,1
15508,resp786,resp2948,1
15509,resp786,resp2991,1
15510,resp788,resp1534,1
15511,resp788,resp199,1
15512,resp788,resp3821,1
15513,resp788,resp4471,1
15514,resp788,resp5484,4
15515,resp788,resp5593,6
15516,resp788,resp568,1
15517,resp789,resp220,1
15518,resp789,resp3838,1
15519,resp789,resp4051,1
15520,resp789,resp5964,1
15521,resp79,resp1282,6
15522,resp79,resp2735,4
15523,resp79,resp4470,6
15524,resp79,resp4804,2
15525,resp79,resp6216,6
15526,resp790,resp2014,1
15527,resp790,resp297,1
15528,resp790,resp3313,1
15529,resp790,resp3586,2
15530,resp790,resp3830,1
15531,resp790,resp4245,4
15532,resp790,resp5087,3
15533,resp795,resp1585,1
15534,resp795,resp1839,2
15535,resp795,resp2144,3
15536,resp795,resp4228,1
15537,resp795,resp4346,1
15538,resp795,resp468,5
15539,resp795,resp5290,2
15540,resp795,resp5587,1
15541,resp796,resp1278,1
15542,resp796,resp1382,2
15543,resp796,resp3238,6
15544,resp797,resp1452,1
15545,resp797,resp3083,3
15546,resp797,resp4008,2
15547,resp797,resp4571,1
15548,resp797,resp5148,5
15549,resp797,resp881,3
15550,resp797,resp947,1
15551,resp800,resp213,2
15552,resp800,resp2191,1
15553,resp800,resp5483,1
15554,resp804,resp1116,1
15555,resp804,resp1129,1
15556,resp804,resp1313,2
15557,resp804,resp2916,1
15558,resp804,resp3892,5
15559,resp805,resp1222,1
15560,resp805,resp2050,3
15561,resp805,resp3562,1
15562,resp805,resp3985,1
15563,resp805,resp5311,6
15564,resp808,resp1115,1
15565,resp808,resp1413,1
15566,resp808,resp1734,1
15567,resp808,resp1932,1
15568,resp808,resp2176,1
15569,resp808,resp2474,2
15570,resp808,resp3356,1
15571,resp808,resp3541,1
15572,resp808,resp4034,3
15573,resp808,resp4155,4
15574,resp808,resp4202,5
15575,resp808,resp4923,1
15576,resp811,resp1526,1
15577,resp811,resp1532,2
15578,resp811,resp1580,5
15579,resp811,resp2818,1
15580,resp811,resp2989,2
15581,resp811,resp3734,1
15582,resp811,resp3989,1
15583,resp811,resp4326,1
15584,resp811,resp4774,1
15585,resp811,resp595,1
15586,resp812,resp1139,1
15587,resp812,resp1146,1
15588,resp812,resp1651,2
15589,resp812,resp3259,4
15590,resp812,resp4043,1
15591,resp812,resp4444,1
15592,resp812,resp4678,1
15593,resp812,resp5954,1
15594,resp815,resp2748,4
15595,resp815,resp2945,5
15596,resp815,resp3156,1
15597,resp815,resp5960,3
15598,resp816,resp3601,1
15599,resp816,resp4120,6
15600,resp817,resp1763,2
15601,resp817,resp2055,1
15602,resp817,resp2249,1
15603,resp817,resp2522,2
15604,resp817,resp3448,1
15605,resp817,resp3503,2
15606,resp819,resp1451,4
15607,resp819,resp2602,1
15608,resp819,resp3061,2
15609,resp819,resp3311,6
15610,resp819,resp3604,1
15611,resp819,resp3972,2
15612,resp819,resp3989,1
15613,resp819,resp5288,2
15614,resp819,resp541,1
15615,resp819,resp595,4
15616,resp82,resp2503,5
15617,resp82,resp3142,4
15618,resp82,resp3929,2
15619,resp82,resp515,2
15620,resp82,resp5727,1
15621,resp822,resp2187,1
15622,resp822,resp2649,2
15623,resp822,resp4683,1
15624,resp822,resp6083,5
15625,resp824,resp2567,2
15626,resp824,resp4120,4
15627,resp824,resp5227,2
15628,resp825,resp1318,1
15629,resp825,resp132,6
15630,resp825,resp3040,2
15631,resp825,resp4169,1
15632,resp825,resp4903,1
15633,resp825,resp4988,5
15634,resp825,resp5522,4
15635,resp825,resp5694,4
15636,resp826,resp2373,4
15637,resp826,resp2601,1
15638,resp826,resp3283,1
15639,resp826,resp3483,1
15640,resp826,resp370,2
15641,resp826,resp4790,1
15642,resp826,resp817,1
15643,resp828,resp1018,3
15644,resp828,resp1030,2
15645,resp828,resp1110,2
15646,resp828,resp1723,1
15647,resp828,resp2558,3
15648,resp828,resp2890,2
15649,resp828,resp3322,2
15650,resp828,resp3606,4
15651,resp828,resp4330,1
15652,resp828,resp5203,1
15653,resp828,resp6032,1
15654,resp828,resp6212,2
15655,resp83,resp1898,2
15656,resp83,resp199,5
15657,resp83,resp3505,3
15658,resp83,resp4471,2
15659,resp83,resp5484,3
15660,resp83,resp5593,3
15661,resp831,resp205,2
15662,resp831,resp2373,5
15663,resp831,resp2601,1
15664,resp831,resp3283,2
15665,resp831,resp4581,5
15666,resp831,resp81,1
15667,resp832,resp1204,5
15668,resp832,resp2290,1
15669,resp832,resp3480,2
15670,resp832,resp5199,2
15671,resp834,resp1827,4
15672,resp834,resp2128,4
15673,resp834,resp2613,5
15674,resp834,resp2954,2
15675,resp834,resp410,1
15676,resp834,resp4198,4
15677,resp834,resp4369,1
15678,resp834,resp4418,1
15679,resp834,resp4574,1
15680,resp834,resp5586,1
15681,resp837,resp2659,3
15682,resp837,resp3088,1
15683,resp837,resp3221,2
15684,resp837,resp4619,1
15685,resp84,resp1097,1
15686,resp84,resp1307,6
15687,resp84,resp1790,2
15688,resp84,resp1991,1
15689,resp84,resp304,1
15690,resp84,resp3311,2
15691,resp84,resp4530,2
15692,resp843,resp1730,1
15693,resp843,resp2055,1
15694,resp843,resp2378,1
15695,resp843,resp2968,3
15696,resp843,resp410,3
15697,resp843,resp5586,4
15698,resp843,resp6098,2
15699,resp844,resp1290,1
15700,resp844,resp1570,1
15701,resp844,resp4049,1
15702,resp844,resp704,1
15703,resp845,resp11,5
15704,resp845,resp1778,3
15705,resp845,resp2243,1
15706,resp845,resp3823,5
15707,resp845,resp4684,2
15708,resp845,resp5337,3
15709,resp845,resp5748,3
15710,resp847,resp1723,2
15711,resp847,resp1813,1
15712,resp847,resp193,2
15713,resp847,resp22,1
15714,resp847,resp2480,4
15715,resp847,resp3080,1
15716,resp847,resp476,4
15717,resp85,resp1161,1
15718,resp85,resp1185,1
15719,resp85,resp1429,1
15720,resp85,resp1772,4
15721,resp85,resp2249,1
15722,resp85,resp2461,1
15723,resp85,resp2696,3
15724,resp85,resp3447,1
15725,resp85,resp3458,1
15726,resp85,resp3549,1
15727,resp85,resp3715,1
15728,resp85,resp4426,3
15729,resp85,resp4495,3
15730,resp85,resp51,1
15731,resp85,resp5466,1
15732,resp851,resp2650,6
15733,resp851,resp2859,6
15734,resp851,resp3582,1
15735,resp851,resp3642,4
15736,resp851,resp4940,4
15737,resp851,resp5388,3
15738,resp852,resp3182,2
15739,resp852,resp3673,6
15740,resp852,resp4740,1
15741,resp854,resp1371,1
15742,resp854,resp1376,3
15743,resp854,resp2543,2
15744,resp854,resp2804,4
15745,resp854,resp4093,1
15746,resp854,resp5488,5
15747,resp854,resp6171,1
15748,resp854,resp96,6
15749,resp855,resp1396,3
15750,resp855,resp2077,1
15751,resp855,resp2228,4
15752,resp855,resp2815,2
15753,resp855,resp2931,1
15754,resp855,resp294,4
15755,resp856,resp1316,1
15756,resp856,resp1318,2
15757,resp856,resp19,3
15758,resp856,resp1944,2
15759,resp856,resp3428,1
15760,resp858,resp2471,1
15761,resp858,resp3512,6
15762,resp858,resp3545,1
15763,resp858,resp4201,1
15764,resp858,resp4632,2
15765,resp858,resp4985,5
15766,resp860,resp1447,4
15767,resp860,resp2903,3
15768,resp860,resp3221,2
15769,resp860,resp4618,1
15770,resp862,resp1606,1
15771,resp862,resp2414,1
15772,resp862,resp3067,4
15773,resp862,resp3289,4
15774,resp862,resp3620,2
15775,resp862,resp3749,1
15776,resp862,resp3953,3
15777,resp862,resp4216,4
15778,resp864,resp2487,5
15779,resp864,resp514,3
15780,resp869,resp3267,2
15781,resp869,resp3995,1
15782,resp869,resp4704,4
15783,resp869,resp5324,5
15784,resp869,resp5710,1
15785,resp871,resp3982,1
15786,resp871,resp4001,1
15787,resp871,resp4166,1
15788,resp871,resp488,1
15789,resp871,resp5697,1
15790,resp872,resp147,3
15791,resp872,resp2328,2
15792,resp872,resp2950,2
15793,resp872,resp3287,2
15794,resp872,resp4369,3
15795,resp872,resp602,3
15796,resp872,resp6124,3
15797,resp872,resp64,6
15798,resp875,resp1865,1
15799,resp875,resp2305,1
15800,resp875,resp2312,1
15801,resp875,resp2713,3
15802,resp875,resp3674,2
15803,resp875,resp43,6
15804,resp875,resp4799,1
15805,resp875,resp5096,1
15806,resp875,resp5253,3
15807,resp875,resp5914,1
15808,resp875,resp6234,1
15809,resp876,resp4298,1
15810,resp876,resp5047,4
15811,resp876,resp716,1
15812,resp878,resp195,2
15813,resp878,resp2891,1
15814,resp878,resp5580,1
15815,resp878,resp689,3
15816,resp879,resp1403,1
15817,resp879,resp4120,2
15818,resp879,resp4349,1
15819,resp879,resp4365,1
15820,resp879,resp4390,6
15821,resp879,resp4905,1
15822,resp879,resp6274,3
15823,resp881,resp1316,1
15824,resp881,resp1318,1
15825,resp881,resp19,5
15826,resp881,resp4008,1
15827,resp881,resp611,5
15828,resp881,resp947,1
15829,resp884,resp2816,3
15830,resp884,resp3270,1
15831,resp884,resp343,4
15832,resp884,resp5298,6
15833,resp884,resp5515,1
15834,resp885,resp2759,6
15835,resp885,resp611,1
15836,resp890,resp1016,4
15837,resp890,resp2492,3
15838,resp890,resp4447,5
15839,resp890,resp5720,2
15840,resp890,resp5731,3
15841,resp890,resp719,2
15842,resp901,resp1703,3
15843,resp901,resp2158,1
15844,resp901,resp3213,1
15845,resp901,resp4953,1
15846,resp903,resp1071,3
15847,resp903,resp2161,2
15848,resp903,resp2435,1
15849,resp903,resp2804,2
15850,resp903,resp96,1
15851,resp91,resp11,1
15852,resp91,resp1377,1
15853,resp91,resp6174,3
15854,resp91,resp793,1
15855,resp91,resp999,2
15856,resp912,resp2116,1
15857,resp912,resp2300,2
15858,resp912,resp3052,1
15859,resp912,resp3604,4
15860,resp912,resp490,3
15861,resp912,resp4935,1
15862,resp912,resp5955,3
15863,resp913,resp1680,1
15864,resp913,resp2872,1
15865,resp913,resp4285,1
15866,resp913,resp5970,2
15867,resp913,resp6279,1
15868,resp917,resp1664,3
15869,resp917,resp2180,5
15870,resp917,resp3195,3
15871,resp917,resp3990,3
15872,resp918,resp251,6
15873,resp92,resp1039,1
15874,resp92,resp1137,1
15875,resp92,resp1152,2
15876,resp92,resp1164,2
15877,resp92,resp2090,1
15878,resp92,resp225,1
15879,resp92,resp2264,2
15880,resp92,resp4199,1
15881,resp92,resp4724,1
15882,resp92,resp51,3
15883,resp92,resp5674,1
15884,resp92,resp5981,2
15885,resp920,resp2720,5
15886,resp920,resp3280,1
15887,resp925,resp1161,4
15888,resp925,resp1224,1
15889,resp925,resp1908,2
15890,resp925,resp1932,2
15891,resp925,resp3356,2
15892,resp925,resp4643,5
15893,resp925,resp4759,2
15894,resp925,resp4809,1
15895,resp926,resp3007,1
15896,resp926,resp3008,5
15897,resp926,resp3781,1
15898,resp926,resp382,6
15899,resp926,resp4338,5
15900,resp926,resp4339,1
15901,resp926,resp4432,3
15902,resp926,resp4540,1
15903,resp926,resp4546,1
15904,resp929,resp132,1
15905,resp929,resp2382,1
15906,resp929,resp3310,1
15907,resp929,resp3414,1
15908,resp929,resp5944,1
15909,resp930,resp1772,5
15910,resp930,resp2333,1
15911,resp930,resp2461,1
15912,resp930,resp3356,1
15913,resp930,resp4426,3
15914,resp930,resp4809,6
15915,resp930,resp4915,5
15916,resp930,resp5221,2
15917,resp933,resp143,1
15918,resp933,resp2282,6
15919,resp933,resp2918,1
15920,resp933,resp293,1
15921,resp933,resp3049,4
15922,resp933,resp3113,3
15923,resp933,resp4954,3
15924,resp934,resp1389,2
15925,resp934,resp1477,4
15926,resp938,resp1061,1
15927,resp938,resp1542,5
15928,resp938,resp1905,1
15929,resp938,resp3805,1
15930,resp938,resp5944,1
15931,resp941,resp111,3
15932,resp941,resp2249,2
15933,resp941,resp4161,2
15934,resp941,resp6009,1
15935,resp941,resp6185,1
15936,resp941,resp930,1
15937,resp944,resp1210,1
15938,resp944,resp4256,2
15939,resp944,resp494,5
15940,resp944,resp5941,2
15941,resp944,resp6038,1
15942,resp946,resp1825,1
15943,resp946,resp1924,2
15944,resp946,resp3064,2
15945,resp946,resp3123,1
15946,resp946,resp4331,2
15947,resp946,resp5249,3
15948,resp948,resp1588,4
15949,resp948,resp2236,1
15950,resp948,resp2720,5
15951,resp948,resp3106,1
15952,resp948,resp3280,4
15953,resp948,resp398,1
15954,resp948,resp4374,1
15955,resp948,resp5936,1
15956,resp948,resp920,2
15957,resp954,resp1210,1
15958,resp954,resp2532,1
15959,resp954,resp3028,1
15960,resp954,resp335,1
15961,resp954,resp3520,5
15962,resp954,resp939,2
15963,resp959,resp1937,1
15964,resp959,resp2744,1
15965,resp959,resp3901,4
15966,resp959,resp4034,1
15967,resp959,resp4214,6
15968,resp959,resp4783,1
15969,resp959,resp5385,5
15970,resp959,resp6234,5
15971,resp96,resp1376,6
15972,resp96,resp2804,1
15973,resp962,resp1996,4
15974,resp962,resp4049,4
15975,resp962,resp4231,2
15976,resp964,resp173,3
15977,resp964,resp2250,3
15978,resp964,resp3399,1
15979,resp964,resp4467,4
15980,resp965,resp132,1
15981,resp965,resp1542,1
15982,resp965,resp1553,3
15983,resp965,resp1724,1
15984,resp965,resp1882,2
15985,resp965,resp2545,2
15986,resp965,resp292,2
15987,resp965,resp3108,1
15988,resp965,resp4098,1
15989,resp965,resp4571,2
15990,resp965,resp558,1
15991,resp965,resp5838,4
15992,resp965,resp611,2
15993,resp965,resp6144,1
15994,resp968,resp3072,1
15995,resp968,resp3170,1
15996,resp968,resp4126,1
15997,resp968,resp4266,6
15998,resp968,resp913,1
15999,resp971,resp4230,4
16000,resp973,resp1447,5
16001,resp973,resp2903,3
16002,resp973,resp860,1
16003,resp976,resp1158,6
16004,resp976,resp2899,3
16005,resp976,resp5067,4
16006,resp976,resp5270,5
16007,resp976,resp939,2
16008,resp979,resp1376,1
16009,resp979,resp3414,5
16010,resp979,resp5386,1
16011,resp979,resp5488,1
16012,resp979,resp5489,1
16013,resp98,resp2562,1
16014,resp98,resp498,4
16015,resp980,resp1222,1
16016,resp980,resp1641,1
16017,resp980,resp3562,5
16018,resp980,resp5250,3
16019,resp982,resp2090,5
16020,resp982,resp3460,1
16021,resp982,resp5654,1
16022,resp982,resp6098,6
16023,resp987,resp4138,1
16024,resp987,resp4266,6
16025,resp987,resp4903,2
16026,resp989,resp1292,1
16027,resp989,resp1334,1
16028,resp989,resp1340,2
16029,resp989,resp2417,1
16030,resp989,resp2561,1
16031,resp989,resp3099,1
16032,resp989,resp374,1
16033,resp989,resp4125,1
16034,resp989,resp458,1
16035,resp989,resp4811,1
16036,resp989,resp4869,1
16037,resp989,resp5132,1
16038,resp989,resp5181,1
16039,resp989,resp537,1
16040,resp989,resp5653,1
16041,resp989,resp5705,4
16042,resp989,resp6268,1
16043,resp989,resp893,1
16044,resp989,resp990,2
16045,resp99,resp1871,1
16046,resp99,resp2798,2
16047,resp99,resp3580,1
16048,resp99,resp4978,2
16049,resp99,resp5447,1
16050,resp99,resp5584,5
16051,resp99,resp5626,3
16052,resp99,resp5666,2
16053,resp99,resp5845,3
16054,resp99,resp63,1
16055,resp993,resp1908,1
16056,resp993,resp2099,1
16057,resp993,resp2748,1
16058,resp993,resp2831,1
16059,resp993,resp3464,3
16060,resp993,resp3545,3
16061,resp993,resp3925,1
16062,resp993,resp5434,3
16063,resp993,resp6081,4
16064,resp998,resp1377,1
16065,resp998,resp3387,1
16066,resp998,resp5149,1
16067,resp998,resp6174,2
16068,resp998,resp91,1
16069,resp999,resp11,1
16070,resp999,resp1376,2
16071,resp999,resp2859,4
16072,resp999,resp4275,1
16073,resp999,resp4497,1
16074,resp999,resp597,4
